Year,LocationAbbr,LocationDesc,DataSource,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,CategoryID,IndicatorID,Geolocation,LocationID,ResponseID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2
2018,HHS6,HHS Region 6,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,14.4,14.4,,,13.4,15.5,4285,2478027,Disability Type,Mobility Disability,,,DISEST,SEXIND,,85,SEX02,AGEADJPREV,DISTYPE,MOBDIS,,
2018,HHS9,HHS Region 9,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,24.2,24.2,,,23.3,25.1,7368,8368072,Disability Status,Any Disability,,,DISEST,VETIND,,88,VET2,AGEADJPREV,DISSTAT,DISABL,,
2018,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,27.4,27.4,,,25.1,29.7,858,1438671,Disability Status,Any Disability,,,DISEST,SEXIND,"(40.79373015200048, -77.86070029399963)",42,SEX02,AGEADJPREV,DISSTAT,DISABL,,
2018,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,24.0,24.0,,,22.3,25.9,668,127252,Disability Type,Mobility Disability,,,DISEST,AGEIND,"(42.46940091300047, -93.81649055599968)",19,AGE03,PREV,DISTYPE,MOBDIS,,
2018,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(44.56744942400047, -120.15503132599969)",41,RACE02,AGEADJPREV,DISTYPE,INDDIS,,
2018,AZ,Arizona,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,67.1,67.1,,,60.8,72.8,373,123370,Disability Status,No Disability,,,DISEST,RACEIND,"(34.865970280000454, -111.76381127699972)",04,RACE07,AGEADJPREV,DISSTAT,NODIS,,
2018,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,8.4,8.4,,,6.2,11.1,53,2165,Disability Type,Mobility Disability,,,DISEST,RACEIND,,66,RACE05,AGEADJPREV,DISTYPE,MOBDIS,,
2018,DE,Delaware,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Status,Any Disability,,,DISEST,RACEIND,"(39.008830667000495, -75.57774116799965)",10,RACE05,AGEADJPREV,DISSTAT,DISABL,,
2018,CA,California,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,79.2,79.2,,,77.7,80.7,3905,8761919,Disability Status,No Disability,,,DISEST,RACEIND,"(37.63864012300047, -120.99999953799971)",06,RACE01,AGEADJPREV,DISSTAT,NODIS,,
2018,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Mobility Disability,,,DISEST,RACEIND,"(47.47531977900047, -100.11842104899966)",38,RACE05,AGEADJPREV,DISTYPE,MOBDIS,,
2018,CT,Connecticut,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,4.2,4.2,,,3.8,4.7,667,113271,Disability Type,Hearing Disability,,,DISEST,RACEIND,"(41.56266102000046, -72.64984095199964)",09,RACE01,AGEADJPREV,DISTYPE,HEARDIS,,
2018,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,10.3,10.3,,,6.0,17.1,21,799,Disability Type,Cognitive Disability,,,DISEST,RACEIND,,66,RACE03,AGEADJPREV,DISTYPE,COGDIS,,
2018,VT,Vermont,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,81.2,81.2,,,67.9,89.8,55,6625,Disability Status,No Disability,,,DISEST,RACEIND,"(43.62538123900049, -72.51764079099962)",50,RACE03,AGEADJPREV,DISSTAT,NODIS,,
2018,RI,Rhode Island,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,4.1,4.1,,,3.0,5.6,61,14980,Disability Type,Mobility Disability,,,DISEST,AGEIND,"(41.70828019300046, -71.52247031399963)",44,AGE01,PREV,DISTYPE,MOBDIS,,
2018,MI,Michigan,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,16.3,16.3,,,13.6,19.3,148,159963,Disability Type,Cognitive Disability,,,DISEST,RACEIND,"(44.6613195430005, -84.71439026999968)",26,RACE02,AGEADJPREV,DISTYPE,COGDIS,,
2018,IN,Indiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,7.2,7.2,,,4.3,11.9,18,14012,Disability Type,Hearing Disability,,,DISEST,RACEIND,"(39.766910452000445, -86.14996019399968)",18,RACE03,AGEADJPREV,DISTYPE,HEARDIS,,
2018,CT,Connecticut,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,5.2,5.2,,,3.0,9.0,17,2376,Disability Type,Self-care Disability,,,DISEST,RACEIND,"(41.56266102000046, -72.64984095199964)",09,RACE04,AGEADJPREV,DISTYPE,SELFDIS,,
2018,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,7.9,7.9,,,7.0,8.9,369,69983,Disability Type,Cognitive Disability,,,DISEST,AGEIND,"(46.35564873600049, -94.79420050299967)",27,AGE03,PREV,DISTYPE,COGDIS,,
2018,VT,Vermont,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,24.2,24.2,,,22.1,26.3,624,41558,Disability Status,Any Disability,,,DISEST,AGEIND,"(43.62538123900049, -72.51764079099962)",50,AGE02,PREV,DISSTAT,DISABL,,
2018,LA,Louisiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,14.0,14.0,,,12.6,15.5,601,332484,Disability Type,Mobility Disability,,,DISEST,RACEIND,"(31.31266064400046, -92.44568007099969)",22,RACE01,AGEADJPREV,DISTYPE,MOBDIS,,
2018,TX,Texas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,2.1,2.1,,,1.4,3.2,74,218909,Disability Type,Hearing Disability,,,DISEST,AGEIND,"(31.827240407000488, -99.42677020599967)",48,AGE01,PREV,DISTYPE,HEARDIS,,
2018,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,2.1,2.1,,,1.7,2.6,146,62804,Disability Type,Self-care Disability,,,DISEST,RACEIND,"(38.843840757000464, -106.13361092099967)",08,RACE01,AGEADJPREV,DISTYPE,SELFDIS,,
2018,MT,Montana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(47.06652897200047, -109.42442064499971)",30,RACE03,AGEADJPREV,DISTYPE,INDDIS,,
2018,HHS7,HHS Region 7,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Mobility Disability,,,DISEST,RACEIND,,86,RACE06,AGEADJPREV,DISTYPE,MOBDIS,,
2018,KS,Kansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,5.0,5.0,,,4.6,5.6,655,100554,Disability Type,Hearing Disability,,,DISEST,VETIND,"(38.34774030000045, -98.20078122699965)",20,VET2,AGEADJPREV,DISTYPE,HEARDIS,,
2018,NV,Nevada,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,7.8,7.8,,,5.7,10.5,70,59252,Disability Type,Self-care Disability,,,DISEST,AGEIND,"(39.493240390000494, -117.07184056399967)",32,AGE02,PREV,DISTYPE,SELFDIS,,
2018,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,76.1,76.1,,,74.4,77.8,3443,5603912,Disability Status,No Disability,,,DISEST,RACEIND,"(40.79373015200048, -77.86070029399963)",42,RACE01,AGEADJPREV,DISSTAT,NODIS,,
2018,AK,Alaska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,9.2,9.2,,,7.8,10.7,281,34683,Disability Type,Mobility Disability,,,DISEST,RACEIND,"(64.84507995700051, -147.72205903599973)",02,RACE01,AGEADJPREV,DISTYPE,MOBDIS,,
2018,SD,South Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Hearing Disability,,,DISEST,RACEIND,"(44.353130053000484, -100.3735306369997)",46,RACE04,AGEADJPREV,DISTYPE,HEARDIS,,
2018,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,68.7,68.7,,,54.8,79.9,38,15438,Disability Status,No Disability,,,DISEST,RACEIND,,84,RACE06,AGEADJPREV,DISSTAT,NODIS,,
2018,NV,Nevada,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,45.7,45.7,,,33.8,58.2,63,27870,Disability Status,Any Disability,,,DISEST,RACEIND,"(39.493240390000494, -117.07184056399967)",32,RACE04,AGEADJPREV,DISSTAT,DISABL,,
2018,MI,Michigan,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,3.8,3.8,,,3.2,4.6,185,146983,Disability Type,Vision Disability,,,DISEST,SEXIND,"(44.6613195430005, -84.71439026999968)",26,SEX01,AGEADJPREV,DISTYPE,VISDIS,,
2018,NE,Nebraska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Mobility Disability,,,DISEST,RACEIND,"(41.6410409880005, -99.36572062299967)",31,RACE05,AGEADJPREV,DISTYPE,MOBDIS,,
2018,MS,Mississippi,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,"(32.745510099000455, -89.53803082499968)",28,RACE06,AGEADJPREV,DISTYPE,INDDIS,,
2018,SD,South Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Mobility Disability,,,DISEST,RACEIND,"(44.353130053000484, -100.3735306369997)",46,RACE03,AGEADJPREV,DISTYPE,MOBDIS,,
2018,HHS9,HHS Region 9,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,5.9,5.9,,,5.2,6.7,732,725955,Disability Type,Vision Disability,,,DISEST,AGEIND,,88,AGE02,PREV,DISTYPE,VISDIS,,
2018,HHS10,HHS Region 10,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,,89,RACE06,AGEADJPREV,DISTYPE,INDDIS,,
2018,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Self-care Disability,,,DISEST,RACEIND,"(39.360700171000474, -111.58713063499971)",49,RACE05,AGEADJPREV,DISTYPE,SELFDIS,,
2018,AR,Arkansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,4.5,4.5,,,3.2,6.5,39,46350,Disability Type,Vision Disability,,,DISEST,AGEIND,"(34.74865012400045, -92.27449074299966)",05,AGE01,PREV,DISTYPE,VISDIS,,
2018,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,2.8,2.8,,,2.3,3.6,159,241659,Disability Type,Self-care Disability,,,DISEST,RACEIND,"(40.79373015200048, -77.86070029399963)",42,RACE01,AGEADJPREV,DISTYPE,SELFDIS,,
2018,TN,Tennessee,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,48.4,48.4,,,38.0,58.9,70,30676,Disability Status,Any Disability,,,DISEST,RACEIND,"(35.68094058000048, -85.77449091399967)",47,RACE04,AGEADJPREV,DISSTAT,DISABL,,
2018,HHS1,HHS Region 1,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,8.6,8.6,,,8.0,9.2,2515,531816,Disability Type,Mobility Disability,,,DISEST,SEXIND,,80,SEX01,AGEADJPREV,DISTYPE,MOBDIS,,
2018,OH,Ohio,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,11.9,11.9,,,10.8,13.0,1240,826550,Disability Type,Cognitive Disability,,,DISEST,RACEIND,"(40.06021014100048, -82.40426005599966)",39,RACE01,AGEADJPREV,DISTYPE,COGDIS,,
2018,HHS2,HHS Region 2,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,8.3,8.3,,,7.7,9.0,2173,1162123,Disability Type,Independent Living Disability,,,DISEST,SEXIND,,81,SEX02,AGEADJPREV,DISTYPE,INDDIS,,
2018,ID,Idaho,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Status,No Disability,,,DISEST,RACEIND,"(43.682630005000476, -114.3637300419997)",16,RACE05,AGEADJPREV,DISSTAT,NODIS,,
2018,ND,North Dakota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Type,Self-care Disability,,,DISEST,RACEIND,"(47.47531977900047, -100.11842104899966)",38,RACE02,AGEADJPREV,DISTYPE,SELFDIS,,
2018,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,32.6,32.6,,,25.0,41.2,57,25842,Disability Status,Any Disability,,,DISEST,RACEIND,"(38.843840757000464, -106.13361092099967)",08,RACE04,AGEADJPREV,DISSTAT,DISABL,,
2018,FL,Florida,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed. Estimates were suppressed if the standard error was greater than or equal to 30% of the estimate or if the unweighted total population was less than 50.,,,,,Disability Status,Any Disability,,,DISEST,RACEIND,"(28.932040377000476, -81.92896053899966)",12,RACE05,AGEADJPREV,DISSTAT,DISABL,,
